CD_CANDIDATO;NR_VOTAVEL;DS_CARGO;NM_VOTAVEL;NR_PARTIDO;NM_PARTIDO;DT_NASCIMENTO;DS_GENERO;DS_GRAU_INSTRUCAO;DS_COR_RACA;DS_OCUPACAO;DS_ESTADO_CIVIL
893507316;19234;DEPUTADO ESTADUAL;FABIO LEANDRO CARDOSO TEIXEIRA;19;PODEMOS;21/08/1980;MASCULINO;SUPERIOR INCOMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893508837;1141;DEPUTADO FEDERAL;DIEGO ARAUJO AGIANI;11;PROGRESSISTAS;29/04/1982;MASCULINO;SUPERIOR INCOMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893502897;7722;DEPUTADO FEDERAL;DANILO MARCO MORGADO SILVA;77;SOLIDARIEDADE;18/06/1985;MASCULINO;SUPERIOR INCOMPLETO;PARDA;EMPRESÁRIO;CASADO(A)
893508292;23000;DEPUTADO ESTADUAL;RAFAEL FERNANDO ZIMBALDI;23;CIDADANIA;28/07/1981;MASCULINO;SUPERIOR INCOMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893516934;4507;DEPUTADO FEDERAL;FÁBIO NOVAIS MAGALHÃES;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;24/02/1962;MASCULINO;SUPERIOR INCOMPLETO;PARDA;EMPRESÁRIO;SOLTEIRO(A)
893622284;4507;DEPUTADO FEDERAL;FÁBIO NOVAIS MAGALHÃES;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;24/02/1962;MASCULINO;SUPERIOR INCOMPLETO;PARDA;EMPRESÁRIO;SOLTEIRO(A)
893503089;77789;DEPUTADO ESTADUAL;RUBENS DE SOUZA;77;SOLIDARIEDADE;08/01/1971;MASCULINO;SUPERIOR INCOMPLETO;PRETA;EMPRESÁRIO;CASADO(A)
893596651;28016;DEPUTADO ESTADUAL;KATIA REGINA RODRIGUES;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;09/12/1972;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;SOLTEIRO(A)
893498958;44127;DEPUTADO ESTADUAL;CAMILA GRASIELE SANGREGORIO SOARES;44;UNIÃO BRASIL;02/06/1989;FEMININO;ENSINO MÉDIO COMPLETO;PARDA;EMPRESÁRIO;CASADO(A)
893616298;90022;DEPUTADO ESTADUAL;CHRISTINA MASSIS DELLA TORRE LEMES;90;PARTIDO REPUBLICANO DA ORDEM SOCIAL;03/01/1970;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893506975;22058;DEPUTADO ESTADUAL;ANDROMEDES BARBOSA OKABE;22;PARTIDO LIBERAL;03/06/1964;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893507029;22290;DEPUTADO ESTADUAL;JUCIANE APARECIDA DA CUNHA;22;PARTIDO LIBERAL;29/05/1981;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893501657;1416;DEPUTADO FEDERAL;FLAVIANE MENESES AQUINO;14;PARTIDO TRABALHISTA BRASILEIRO;22/03/1979;FEMININO;ENSINO MÉDIO COMPLETO;PARDA;EMPRESÁRIO;CASADO(A)
893507479;1311;DEPUTADO FEDERAL;MARTA DE SOUZA SOBRAL;13;PARTIDO DOS TRABALHADORES;23/03/1964;FEMININO;ENSINO MÉDIO COMPLETO;PRETA;EMPRESÁRIO;SOLTEIRO(A)
893508062;1513;DEPUTADO FEDERAL;ANA PAULA TAVARES DE OLIVEIRA GOFFI;15;MOVIMENTO DEMOCRÁTICO BRASILEIRO;08/05/1975;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893536460;10605;DEPUTADO ESTADUAL;ALESSANDRA BELLUCCI;10;REPUBLICANOS;31/03/1974;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;SOLTEIRO(A)
893506962;22051;DEPUTADO ESTADUAL;FABIANA DE LIMA BARROSO;22;PARTIDO LIBERAL;10/04/1993;FEMININO;SUPERIOR COMPLETO;PARDA;EMPRESÁRIO;SOLTEIRO(A)
893508082;1596;DEPUTADO FEDERAL;IOLANDA KEIKO MIASHIRO OTA;15;MOVIMENTO DEMOCRÁTICO BRASILEIRO;28/09/1956;FEMININO;SUPERIOR COMPLETO;BRANCA;EMPRESÁRIO;VIÚVO(A)
893614023;3677;DEPUTADO FEDERAL;KELLY PIRES FREITAS;36;AGIR;14/01/1978;FEMININO;SUPERIOR INCOMPLETO;BRANCA;EMPRESÁRIO;DIVORCIADO(A)
893508818;1142;DEPUTADO FEDERAL;JUSSARA MORO PRESTO;11;PROGRESSISTAS;18/08/1955;FEMININO;SUPERIOR INCOMPLETO;BRANCA;EMPRESÁRIO;DIVORCIADO(A)
893612710;2810;DEPUTADO FEDERAL;PRISCILA FERNANDES HOLANDA;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;24/02/1984;FEMININO;SUPERIOR INCOMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893596626;28379;DEPUTADO ESTADUAL;MADALENA BARBOSA DE SIQUEIRA;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;27/09/1974;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;BRANCA;EMPRESÁRIO;CASADO(A)
893596685;28193;DEPUTADO ESTADUAL;ROBERTO CASTRO COSTA;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;08/07/1970;MASCULINO;SUPERIOR COMPLETO;BRANCA;BOMBEIRO MILITAR;CASADO(A)
893507348;19199;DEPUTADO ESTADUAL;VICTOR MORAES FILHO;19;PODEMOS;18/01/1972;MASCULINO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;DIVORCIADO(A)
893539047;35360;DEPUTADO ESTADUAL;GILVAN DE ANDRADE GAIA;35;PARTIDO DA MULHER BRASILEIRA;27/02/1982;MASCULINO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;DIVORCIADO(A)
893510608;5037;DEPUTADO FEDERAL;SUELI ALVES;50;PARTIDO SOCIALISMO E LIBERDADE;01/11/1974;FEMININO;ENSINO MÉDIO COMPLETO;BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;DIVORCIADO(A)
893508375;16100;DEPUTADO ESTADUAL;CRISTIANE BANHOL;16;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;30/08/1977;FEMININO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;DIVORCIADO(A)
893596633;28138;DEPUTADO ESTADUAL;PATRICIA COUTO PICOLI FRANCISCO;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;12/08/1973;FEMININO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;CASADO(A)
893517102;4031;DEPUTADO FEDERAL;SANDRA CRISTINA DOS SANTOS SOARES;40;PARTIDO SOCIALISTA BRASILEIRO;19/09/1971;FEMININO;SUPERIOR COMPLETO;PARDA;PROFESSOR DE ENSINO FUNDAMENTAL;CASADO(A)
893508633;13331;DEPUTADO ESTADUAL;VERA LUCIA RODRIGUES DE FARIA;13;PARTIDO DOS TRABALHADORES;03/12/1962;FEMININO;SUPERIOR COMPLETO;PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;VIÚVO(A)
893503083;77555;DEPUTADO ESTADUAL;MARCELO GOUVEIA NASCIMENTO;77;SOLIDARIEDADE;14/06/1989;MASCULINO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO MÉDIO;SOLTEIRO(A)
893540661;20627;DEPUTADO ESTADUAL;AIRTON DOS SANTOS;20;PARTIDO SOCIAL CRISTÃO;25/05/1963;MASCULINO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO MÉDIO;CASADO(A)
893517127;4041;DEPUTADO FEDERAL;LUZIMAR RODRIGUES DA SILVA;40;PARTIDO SOCIALISTA BRASILEIRO;15/10/1966;MASCULINO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO MÉDIO;CASADO(A)
893616286;90888;DEPUTADO ESTADUAL;HAMILTON ALVES FERNANDES;90;PARTIDO REPUBLICANO DA ORDEM SOCIAL;02/04/1966;MASCULINO;SUPERIOR COMPLETO;PARDA;PROFESSOR DE ENSINO MÉDIO;CASADO(A)
893507525;1375;DEPUTADO FEDERAL;DOUGLAS ELIAS BELCHIOR;13;PARTIDO DOS TRABALHADORES;24/11/1978;MASCULINO;SUPERIOR COMPLETO;PRETA;PROFESSOR DE ENSINO MÉDIO;SOLTEIRO(A)
893507534;1330;DEPUTADO FEDERAL;JANAINA FERRATO ELIAS;13;PARTIDO DOS TRABALHADORES;18/12/1983;FEMININO;SUPERIOR COMPLETO;BRANCA;PROFESSOR DE ENSINO MÉDIO;CASADO(A)
893508975;4578;DEPUTADO FEDERAL;VERA LUCIA GOMES FERREIRA PALMEZANO;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;28/05/1965;FEMININO;SUPERIOR COMPLETO;PARDA;PROFESSOR DE ENSINO MÉDIO;CASADO(A)
893508973;4545;DEPUTADO FEDERAL;JOSÉ SERRA;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;19/03/1942;MASCULINO;SUPERIOR COMPLETO;BRANCA;SENADOR;CASADO(A)
893540730;2022;DEPUTADO FEDERAL;JOSÉ GUILHERME NEGRÃO PEIXOTO;20;PARTIDO SOCIAL CRISTÃO;13/11/1961;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;DIVORCIADO(A)
893507285;19001;DEPUTADO ESTADUAL;ATAIDE TERUEL PEREZ;19;PODEMOS;19/06/1948;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893507134;1920;DEPUTADO FEDERAL;DANIEL JOSÉ DA SILVA OLIVEIRA;19;PODEMOS;14/02/1988;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;SOLTEIRO(A)
893508725;1099;DEPUTADO FEDERAL;ROBERTO ALVES DE LUCENA;10;REPUBLICANOS;18/04/1966;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893517131;4015;DEPUTADO FEDERAL;RODRIGO ANTONIO DE AGOSTINHO MENDONÇA;40;PARTIDO SOCIALISTA BRASILEIRO;12/12/1977;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893508605;13800;DEPUTADO ESTADUAL;JORGE DO CARMO SILVA;13;PARTIDO DOS TRABALHADORES;16/06/1966;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893501799;5512;DEPUTADO FEDERAL;RICARDO AUGUSTO MACHADO DA SILVA;55;PARTIDO SOCIAL DEMOCRÁTICO;01/09/1985;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893508268;23456;DEPUTADO ESTADUAL;ANTONIO DIRCEU DALBEN;23;CIDADANIA;13/06/1964;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893498983;44118;DEPUTADO ESTADUAL;EDMIR JOSE ABI CHEDID;44;UNIÃO BRASIL;06/08/1965;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893508961;2323;DEPUTADO FEDERAL;ALEX SPINELLI MANENTE;23;CIDADANIA;22/08/1979;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893501780;5577;DEPUTADO FEDERAL;ANTONIO CEZAR CORREIA FREIRE;55;PARTIDO SOCIAL DEMOCRÁTICO;12/12/1973;MASCULINO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893502927;7777;DEPUTADO FEDERAL;PAULO PEREIRA DA SILVA;77;SOLIDARIEDADE;25/02/1956;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893508322;45114;DEPUTADO ESTADUAL;MARIA LUCIA CARDOSO PINTO AMARY;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;18/04/1951;FEMININO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;DIVORCIADO(A)
893506999;22922;DEPUTADO ESTADUAL;VALERIA MULLER RAMOS BOLSONARO;22;PARTIDO LIBERAL;16/09/1969;FEMININO;SUPERIOR COMPLETO;BRANCA;DEPUTADO;CASADO(A)
893618190;36190;DEPUTADO ESTADUAL;ADRIANA SANCHES GALDEANO BORGO;36;AGIR;09/07/1971;FEMININO;SUPERIOR INCOMPLETO;BRANCA;DEPUTADO;CASADO(A)
893508179;2276;DEPUTADO FEDERAL;MARSCHELO RODRIGO MARIN MECHE;22;PARTIDO LIBERAL;06/07/1986;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;VEREADOR;SOLTEIRO(A)
893507094;1962;DEPUTADO FEDERAL;JOSE WANDERLEY DE ANDRADE;19;PODEMOS;13/06/1970;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;VEREADOR;CASADO(A)
893501874;55040;DEPUTADO ESTADUAL;MARCELO ALVES DE CARVALHO ALMEIDA;55;PARTIDO SOCIAL DEMOCRÁTICO;07/03/1980;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;CASADO(A)
893612683;2851;DEPUTADO FEDERAL;MARCELO CESAR TORRES RUBI;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;16/07/1968;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;VEREADOR;SOLTEIRO(A)
893507307;19321;DEPUTADO ESTADUAL;LEONARDO DA SILVA BRIGAGÃO;19;PODEMOS;24/07/1977;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;CASADO(A)
893508283;45678;DEPUTADO ESTADUAL;LUIZ HENRIQUE CIRILO;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;09/02/1964;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;CASADO(A)
893507337;19456;DEPUTADO ESTADUAL;ADRIANO SANTANA DOS SANTOS;19;PODEMOS;22/01/1976;MASCULINO;ENSINO MÉDIO COMPLETO;PRETA;VEREADOR;SOLTEIRO(A)
893498908;4405;DEPUTADO FEDERAL;PAULO SERGIO SOARES DA SILVA;44;UNIÃO BRASIL;26/07/1984;MASCULINO;ENSINO MÉDIO COMPLETO;PARDA;VEREADOR;CASADO(A)
893548552;4460;DEPUTADO FEDERAL;VITOR NARESSI NETTO;44;UNIÃO BRASIL;27/12/1989;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;SOLTEIRO(A)
893510609;1800;DEPUTADO FEDERAL;DORIEDSON ANTONIO DA SILVA FREITAS;18;REDE SUSTENTABILIDADE;25/04/1977;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;SOLTEIRO(A)
893517591;5119;DEPUTADO FEDERAL;MICHEL ARAUJO SILVA FIGUEREDO;51;PATRIOTA;18/08/1975;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;CASADO(A)
893507098;1990;DEPUTADO FEDERAL;MARCELO JOSÉ ORTEGA;19;PODEMOS;30/09/1977;MASCULINO;SUPERIOR COMPLETO;BRANCA;VEREADOR;CASADO(A)
893536401;10200;DEPUTADO ESTADUAL;HIGOR DIEGO RALLA;10;REPUBLICANOS;24/10/1986;MASCULINO;SUPERIOR COMPLETO;PRETA;VEREADOR;CASADO(A)
893508825;1110;DEPUTADO FEDERAL;ROGE BAUDICHON;11;PROGRESSISTAS;23/09/1994;MASCULINO;SUPERIOR INCOMPLETO;BRANCA;VEREADOR;SOLTEIRO(A)
893517423;40444;DEPUTADO ESTADUAL;JULIANO MALAQUIAS BOTELHO;40;PARTIDO SOCIALISTA BRASILEIRO;09/07/1985;MASCULINO;SUPERIOR INCOMPLETO;PRETA;VEREADOR;SOLTEIRO(A)
893501672;1412;DEPUTADO FEDERAL;WELDER DOUGLAS DA SILVA;14;PARTIDO TRABALHISTA BRASILEIRO;31/08/1984;MASCULINO;SUPERIOR INCOMPLETO;PRETA;VEREADOR;CASADO(A)
893508581;13900;DEPUTADO ESTADUAL;JULIANA SOARES DO NASCIMENTO;13;PARTIDO DOS TRABALHADORES;19/11/1987;FEMININO;SUPERIOR COMPLETO;BRANCA;VEREADOR;SOLTEIRO(A)
893508957;4557;DEPUTADO FEDERAL;JONATHAN CRISTIANO RODRIGUES DA SILVA SALES;45;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;21/07/1988;FEMININO;ENSINO MÉDIO INCOMPLETO;PRETA;VEREADOR;SOLTEIRO(A)
893510646;5070;DEPUTADO FEDERAL;ERIKA SANTOS SILVA;50;PARTIDO SOCIALISMO E LIBERDADE;09/12/1992;FEMININO;SUPERIOR COMPLETO;PRETA;VEREADOR;SOLTEIRO(A)
893501882;55555;DEPUTADO ESTADUAL;HELIO BRESSAN;55;PARTIDO SOCIAL DEMOCRÁTICO;26/08/1958;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO ESTADUAL;CASADO(A)
893618219;36820;DEPUTADO ESTADUAL;WILLIANS ROCHA MONTEIRO;36;AGIR;18/01/1973;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO ESTADUAL;SOLTEIRO(A)
893518588;70400;DEPUTADO ESTADUAL;JOÃO VANE CAVALCANTI REIS;70;AVANTE;13/07/1963;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO ESTADUAL;CASADO(A)
893532770;3531;DEPUTADO FEDERAL;RICARDO GUILGER DE LIMA;35;PARTIDO DA MULHER BRASILEIRA;01/09/1985;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO ESTADUAL;SOLTEIRO(A)
893507501;1350;DEPUTADO FEDERAL;MATEUS OLIVEIRA MORO;13;PARTIDO DOS TRABALHADORES;26/11/1981;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO ESTADUAL;SOLTEIRO(A)
893540654;20678;DEPUTADO ESTADUAL;MARCOS APARECIDO BARROS DE LIMA;20;PARTIDO SOCIAL CRISTÃO;13/07/1986;MASCULINO;SUPERIOR COMPLETO;PARDA;SERVIDOR PÚBLICO ESTADUAL;CASADO(A)
893612672;2827;DEPUTADO FEDERAL;ELTON HUGO NEGRINI;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;21/07/1967;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO ESTADUAL;CASADO(A)
893501865;55022;DEPUTADO ESTADUAL;ANDRÉ LUIZ PREVIATO KODJAOGLANIAN;55;PARTIDO SOCIAL DEMOCRÁTICO;17/04/1967;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO MUNICIPAL;CASADO(A)
893508849;1180;DEPUTADO FEDERAL;MANOEL EDUARDO PEREIRA DA CRUZ PALOMINO;11;PROGRESSISTAS;17/08/1980;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO MUNICIPAL;SOLTEIRO(A)
893540459;12003;DEPUTADO ESTADUAL;MARCO ANTONIO ALVES JORGE;12;PARTIDO DEMOCRÁTICO TRABALHISTA;20/02/1956;MASCULINO;SUPERIOR COMPLETO;BRANCA;SERVIDOR PÚBLICO MUNICIPAL;CASADO(A)
893517572;5153;DEPUTADO FEDERAL;FERNANDO BELCHIOR DIAS;51;PATRIOTA;11/07/1983;MASCULINO;SUPERIOR COMPLETO;PRETA;SERVIDOR PÚBLICO MUNICIPAL;CASADO(A)
893574730;9097;DEPUTADO FEDERAL;JÓ RODRIGUES COSTA DO NASCIMENTO;90;PARTIDO REPUBLICANO DA ORDEM SOCIAL;14/09/1991;MASCULINO;SUPERIOR INCOMPLETO;PRETA;SERVIDOR PÚBLICO MUNICIPAL;DIVORCIADO(A)
893540098;33312;DEPUTADO ESTADUAL;MÁRCIA APARECIDA MENDES;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;31/10/1964;FEMININO;SUPERIOR COMPLETO;PRETA;SERVIDOR PÚBLICO MUNICIPAL;SOLTEIRO(A)
893539079;35333;DEPUTADO ESTADUAL;LUCIANA APARECIDA DE PAULA CARVALHO;35;PARTIDO DA MULHER BRASILEIRA;01/09/1980;FEMININO;SUPERIOR INCOMPLETO;BRANCA;SERVIDOR PÚBLICO MUNICIPAL;CASADO(A)
893494515;3012;DEPUTADO FEDERAL;ANTONIO CARLOS DA MOTTA;30;PARTIDO NOVO;20/06/1962;MASCULINO;SUPERIOR COMPLETO;BRANCA;GERENTE;CASADO(A)
893506841;15321;DEPUTADO ESTADUAL;RICARDO REIS DE OLIVEIRA;15;MOVIMENTO DEMOCRÁTICO BRASILEIRO;16/11/1971;MASCULINO;ENSINO MÉDIO INCOMPLETO;PRETA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;CASADO(A)
893517590;5132;DEPUTADO FEDERAL;AMANDA SANTOS DA SILVA;51;PATRIOTA;07/10/1988;FEMININO;ENSINO MÉDIO COMPLETO;BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;SOLTEIRO(A)
893507317;19313;DEPUTADO ESTADUAL;ELISÂNGELA VENTURA ROCHA;19;PODEMOS;08/10/1973;FEMININO;SUPERIOR COMPLETO;BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;SOLTEIRO(A)
893596665;28070;DEPUTADO ESTADUAL;DANIELE ANSELMO DE MORAIS;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;13/08/1992;FEMININO;ENSINO FUNDAMENTAL COMPLETO;BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;DIVORCIADO(A)
893540588;1265;DEPUTADO FEDERAL;MARIA FABIA DA SILVA;12;PARTIDO DEMOCRÁTICO TRABALHISTA;20/03/1971;FEMININO;SUPERIOR INCOMPLETO;BRANCA;RECEPCIONISTA;DIVORCIADO(A)
893597398;29999;DEPUTADO ESTADUAL;RODRIGO ANTUNES DE LIMA;29;PARTIDO DA CAUSA OPERÁRIA;19/07/1988;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;TELEFONISTA;SOLTEIRO(A)
893540099;33290;DEPUTADO ESTADUAL;MÁRCIA LOPES DE ARAUJO;33;PARTIDO DA MOBILIZAÇÃO NACIONAL;05/01/1978;FEMININO;SUPERIOR INCOMPLETO;PARDA;SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS;SOLTEIRO(A)
893540717;2086;DEPUTADO FEDERAL;JOSE EDSON DE ARAUJO JUNIOR;20;PARTIDO SOCIAL CRISTÃO;09/12/1978;MASCULINO;SUPERIOR COMPLETO;PRETA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;CASADO(A)
893501873;55240;DEPUTADO ESTADUAL;PRISCILA BRUNETTO DE ARAUJO;55;PARTIDO SOCIAL DEMOCRÁTICO;22/08/1983;FEMININO;SUPERIOR COMPLETO;BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;DIVORCIADO(A)
893498993;44002;DEPUTADO ESTADUAL;MARIA INES PINTO DE OLIVEIRA SANTIAGO;44;UNIÃO BRASIL;11/11/1962;FEMININO;SUPERIOR COMPLETO;PRETA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;CASADO(A)
893494591;30301;DEPUTADO ESTADUAL;EDUARDO ALMEIDA PERES;30;PARTIDO NOVO;25/07/1982;MASCULINO;SUPERIOR COMPLETO;BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;SOLTEIRO(A)
893494521;3038;DEPUTADO FEDERAL;GISELE ARANHA SCHOWE;30;PARTIDO NOVO;06/09/1987;FEMININO;SUPERIOR INCOMPLETO;BRANCA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;CASADO(A)
893506851;15256;DEPUTADO ESTADUAL;MARCOS ANTONIO GONÇALVES DA SILVA;15;MOVIMENTO DEMOCRÁTICO BRASILEIRO;13/05/1972;MASCULINO;SUPERIOR COMPLETO;PARDA;PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR;SOLTEIRO(A)
893494631;30369;DEPUTADO ESTADUAL;TIAGO ROCHA FERREIRA;30;PARTIDO NOVO;09/10/1992;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;CABELEIREIRO E BARBEIRO;CASADO(A)
893518541;70709;DEPUTADO ESTADUAL;JORGE SAMPAIO DA SILVA;70;AVANTE;23/04/1962;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;CABELEIREIRO E BARBEIRO;CASADO(A)
893508845;1125;DEPUTADO FEDERAL;JOSÉ BARBOSA DA SILVA;11;PROGRESSISTAS;11/09/1962;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;CABELEIREIRO E BARBEIRO;DIVORCIADO(A)
893548229;4098;DEPUTADO FEDERAL;SEVERINO FRANCISCO DA COSTA;40;PARTIDO SOCIALISTA BRASILEIRO;21/04/1976;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;PARDA;CABELEIREIRO E BARBEIRO;CASADO(A)
893539056;35667;DEPUTADO ESTADUAL;FATIMA NASCIMENTO ALEXANDRE;35;PARTIDO DA MULHER BRASILEIRA;03/12/1964;FEMININO;ENSINO MÉDIO COMPLETO;PRETA;CABELEIREIRO E BARBEIRO;DIVORCIADO(A)
893618237;36712;DEPUTADO ESTADUAL;GISELE CRISTINA DOS SANTOS SILVA;36;AGIR;03/09/1980;FEMININO;ENSINO MÉDIO COMPLETO;PRETA;CABELEIREIRO E BARBEIRO;CASADO(A)
893501834;55789;DEPUTADO ESTADUAL;NÚBIA CRISTINA SILVÉRIO;55;PARTIDO SOCIAL DEMOCRÁTICO;08/06/1980;FEMININO;SUPERIOR COMPLETO;BRANCA;ESTETICISTA;CASADO(A)
893592109;2783;DEPUTADO FEDERAL;CARLOS AUGUSTO LESSA;27;DEMOCRACIA CRISTÃ;07/05/1983;MASCULINO;ENSINO MÉDIO COMPLETO;PARDA;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;SOLTEIRO(A)
893613991;3618;DEPUTADO FEDERAL;WILKY ANDRADE OKAGAWA;36;AGIR;27/07/1967;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;DONA DE CASA;SOLTEIRO(A)
893508144;2221;DEPUTADO FEDERAL;VANESSA FERREIRA GOMES;22;PARTIDO LIBERAL;15/11/1988;FEMININO;ENSINO MÉDIO COMPLETO;BRANCA;DONA DE CASA;CASADO(A)
893498835;800;1º SUPLENTE;MARIA CRISTINA DAMASIO DE ALMEIDA;80;UNIDADE POPULAR;05/03/1974;FEMININO;ENSINO MÉDIO COMPLETO;PRETA;DONA DE CASA;SOLTEIRO(A)
893536419;10030;DEPUTADO ESTADUAL;EDNA MARIA VERTELLO SILVA;10;REPUBLICANOS;27/11/1964;FEMININO;ENSINO MÉDIO COMPLETO;PRETA;DONA DE CASA;CASADO(A)
893612673;2858;DEPUTADO FEDERAL;ERNESTO FERNANDES DE FREITAS NETO;28;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;08/11/1981;MASCULINO;ENSINO MÉDIO COMPLETO;BRANCA;AGRICULTOR;SOLTEIRO(A)
893503088;77772;DEPUTADO ESTADUAL;ANA IMACULADA VALERIO;77;SOLIDARIEDADE;01/01/1972;FEMININO;ENSINO MÉDIO INCOMPLETO;BRANCA;AGRICULTOR;SOLTEIRO(A)
